
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35400,54335.3,144.658,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
35462.8,54350.8,126.339,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
