
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.66321,um,Surface,1,TVCgroup,0,
7.78137,um,Surface,1,ATMgroup,4,
