
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.35002,um,Nucleus,1,TVC,0,100000000,
2.8968,um,Nucleus,1,TVC,4,100000004,
3.61323,um,Nucleus,1,TVC,5,100000005,
2.56167,um,Nucleus,1,TVC,7,100000007,
3.58396,um,Nucleus,1,ATM,10,100000010,
3.81709,um,Nucleus,1,ATM,11,100000011,
