
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.798638,-0.18398,0.572999,um,Surface,Ellipsoid Axis B,1,ATM,6,
-0.204558,0.679583,0.704501,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
