
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
40720.9,91487.1,127.31,um,Surface,Position,1,ATM,6,
40678.2,91539,125.543,um,Surface,Position,1,TVCgroup,0,
