
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41898.3,71043.4,6.71483,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,3,
41938.6,71032,2.62734,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,4,
41853.2,71115.1,-1.7731,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,0,
41851.5,71127.8,-5.79704,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
41848.5,71134.3,1.12614,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
41849.3,71123.9,4.02338,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
