
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.34383,um,Cell,1,TVC,0,
6.50733,um,Cell,1,TVC,1,
7.74831,um,Cell,1,TVC,2,
7.64114,um,Cell,1,ATM,3,
8.34206,um,Cell,1,ATM,4,
7.85233,um,Cell,1,TVC,5,
