
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
0,um,Cell,Image 1,1,TVC,0,
0,um,Cell,Image 1,1,TVC,1,
2.54059,um,Cell,Image 1,1,TVC,2,
5.50461,um,Cell,Image 1,1,ATM,3,
1.69373,um,Cell,Image 1,1,ATM,4,
7.19834,um,Cell,Image 1,1,TVC,5,
