
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46203.4,36651.8,23.6959,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
46230.7,36591.3,16.5013,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,1,
