
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.75171,um,Surface,1,ATMgroup,0,
7.22673,um,Surface,1,TVCgroup,1,
