
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.212271,-0.27257,0.938428,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.441875,0.516017,0.733807,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
