
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
79.117,99.9244,60.3281,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
91.4758,21.3133,14.2811,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
