
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
71.7892,82.8556,35.6083,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
26.1052,34.6177,40.2713,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
