
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
1.51563,-2.08594,-0.0559921,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,4,100000000,
-0.246094,2.49609,-0.580761,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,5,100000001,
0.6875,0.5,-0.144276,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,6,100000002,
-0.578125,-0.949219,-0.765564,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,7,100000003,
1.67578,-0.355469,-1.4817,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,8,100000004,
-0.410156,-0.792969,-0.988449,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,9,100000005,
