
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
5445.91,um^2,Cell,1,ATM,4,
5597.89,um^2,Cell,1,ATM,5,
1176.64,um^2,Cell,1,TVC,6,
1191.05,um^2,Cell,1,TVC,7,
1356.42,um^2,Cell,1,TVC,8,
1187.95,um^2,Cell,1,TVC,9,
