
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1231.6,um^2,Cell,1,TVC,0,
1708.66,um^2,Cell,1,TVC,1,
1129.86,um^2,Cell,1,TVC,2,
1535.47,um^2,Cell,1,TVC,3,
3543.66,um^2,Cell,1,ATM,4,
3759.24,um^2,Cell,1,ATM,5,
