
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
2839.48,um^2,Cell,1,ATM,0,
1488.76,um^2,Cell,1,TVC,1,
3730.52,um^2,Cell,1,ATM,2,
1160.68,um^2,Cell,1,TVC,3,
1592.35,um^2,Cell,1,TVC,4,
1568.73,um^2,Cell,1,TVC,5,
