
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.404467,,Cell,1,ATM,0,
0.506237,,Cell,1,TVC,1,
0.382244,,Cell,1,ATM,2,
0.559228,,Cell,1,TVC,3,
0.481912,,Cell,1,TVC,4,
0.393945,,Cell,1,TVC,5,
