
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
6.68176,9.87717,11.738,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,4,100000004,
7.76923,10.8084,12.2143,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,5,100000005,
5.78594,6.85193,8.38174,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,0,100000000,
3.91875,7.1027,9.09713,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
5.10632,7.57596,10.0681,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
5.13989,6.42076,9.83584,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000003,
