
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
51.5993,um,Surface,1,ATMgroup,0,
19.725,um,Surface,1,TVCgroup,1,
