
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.220375,0.509939,0.831503,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.641181,-0.690056,-0.335722,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
