
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.98293,0.183971,-0.00183803,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.012454,-0.375919,0.926569,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
