
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.9604,um,Surface,1,ATMgroup,0,
10.8457,um,Surface,1,TVCgroup,2,
