
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.1198,um,Surface,1,TVCgroup,0,
8.74203,um,Surface,1,ATMgroup,4,
