
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
19.4453,27.8877,96.7375,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
21.5684,25.5889,34.4609,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
