
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.303922,,Cell,1,TVC,0,
0.420873,,Cell,1,TVC,1,
0.438693,,Cell,1,TVC,2,
0.464497,,Cell,1,TVC,3,
