
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39935.1,60894.6,65.2829,um,Surface,1,Center of Image Mass,Image 1,1,ATM,4,
39889,60920.8,87.1116,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
