
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39481,91944.3,24.7289,um,Cell,Cell Center of Homogeneous Mass,1,ATM,2,
39473.9,91983.6,23.6036,um,Cell,Cell Center of Homogeneous Mass,1,ATM,3,
39416.2,91934.9,22.3047,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
39426.9,91939.6,23.897,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
39413.8,91933.8,29.5869,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
39422.5,91936.1,31.0775,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
