
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39481.1,91944.6,24.6967,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,2,
39473.9,91983.4,23.6142,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,3,
39416.6,91934.8,22.7251,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,0,
39426.3,91939.4,23.9686,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
39414.2,91933.5,29.5946,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
39422.1,91935.9,30.7161,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
