
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
2.85401,um,Nucleus,1,TVC,1,100000000,
2.87507,um,Nucleus,1,TVC,3,100000002,
3.47162,um,Nucleus,1,TVC,4,100000003,
3.67813,um,Nucleus,1,TVC,5,100000004,
3.98124,um,Nucleus,1,ATM,8,100000007,
3.66802,um,Nucleus,1,ATM,9,100000008,
