
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43196.2,82902.4,-17.4818,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
43143,82840.5,2.93974,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
