
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.823694,-0.27754,-0.494469,um,Surface,Ellipsoid Axis A,1,ATMgroup,1,
-0.143265,-0.742165,0.654726,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
