
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.308292,-0.950507,0.0386283,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.980743,0.0748284,0.180401,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
