
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.463696,,Cell,1,TVC,1,
0.706329,,Cell,1,TVC,3,
0.371023,,Cell,1,TVC,4,
0.344101,,Cell,1,TVC,5,
0.382613,,Cell,1,ATM,6,
0.366061,,Cell,1,ATM,7,
