
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.442765,-0.891461,0.0962069,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
-0.143437,0.0153628,-0.98954,um,Surface,Ellipsoid Axis A,1,TVCgroup,2,
