
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.22569,um,Surface,1,ATMgroup,0,
6.31024,um,Surface,1,TVCgroup,2,
