
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34155.5,18943.4,88.8881,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,8,
34140.6,18953.2,92.696,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,9,
34204.1,18886.4,65.3692,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,0,
34201.9,18897.1,67.4388,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
34190.5,18892.6,74.7424,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
34200.1,18904.7,72.3398,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
