
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.38638,um,Cell,1,TVC,0,
5.80226,um,Cell,1,TVC,1,
7.20161,um,Cell,1,TVC,4,
6.06916,um,Cell,1,TVC,5,
6.77723,um,Cell,1,ATM,8,
6.74879,um,Cell,1,ATM,9,
