
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.58859,um,Nucleus,1,TVC,0,100000000,
2.5917,um,Nucleus,1,TVC,1,100000001,
2.4,um,Nucleus,1,TVC,4,100000004,
2.22145,um,Nucleus,1,TVC,5,100000005,
3.80281,um,Nucleus,1,ATM,8,100000008,
3.5446,um,Nucleus,1,ATM,9,100000009,
