
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.0871911,,Cell,1,ATM,0,
0.357251,,Cell,1,TVC,1,
0.430404,,Cell,1,TVC,2,
0.419308,,Cell,1,TVC,3,
0.416212,,Cell,1,TVC,4,
0.251501,,Cell,1,TVC,5,
0.325724,,Cell,1,TVC,6,
