
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.616093,0.0327126,0.786994,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.985811,0.0680442,-0.153447,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
