
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.14727,um,Nucleus,1,ATM,0,100000000,
3.04809,um,Nucleus,1,TVC,3,100000003,
2.44917,um,Nucleus,1,TVC,4,100000004,
2.88964,um,Nucleus,1,TVC,5,100000005,
2.6867,um,Nucleus,1,TVC,6,100000006,
2.75864,um,Nucleus,1,TVC,7,100000007,
