
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39254.6,57217.9,-15.3429,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
39183.3,57184.5,-11.7633,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
