
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-7.53516,11.5117,-0.624464,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,0,100000000,
-4.21875,13.1719,-1.47972,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,1,100000001,
5.18359,-5.73438,-0.216072,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,2,100000002,
-1.55078,-0.648438,-1.37657,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,3,100000003,
-2.57031,-2.79297,-0.442764,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
0.628906,-0.4375,-1.19272,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000005,
-2.55078,-2.19141,-0.906502,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,6,100000006,
0.160156,-0.730469,-2.05791,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,7,100000007,
