
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.62571,um,Surface,1,ATMgroup,0,
10.4771,um,Surface,1,TVCgroup,1,
