
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
8.89209,um,Cell,Image 1,1,TVC,0,
9.73895,um,Cell,Image 1,1,TVC,1,
8.89209,um,Cell,Image 1,1,TVC,2,
11.0093,um,Cell,Image 1,1,TVC,3,
14.3967,um,Cell,Image 1,1,ATM,4,
13.9733,um,Cell,Image 1,1,ATM,5,
