
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
40244.6,98583.1,-92.9406,um,Surface,Position,1,ATM,5,
40253.5,98644,-93.8197,um,Surface,Position,1,TVCgroup,0,
