
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.255423,-0.555118,-0.791582,um,Surface,Ellipsoid Axis A,1,ATM,5,
-0.493476,-0.0191113,0.869549,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
