
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.50658,um,Nucleus,1,TVC,0,100000000,
2.83986,um,Nucleus,1,TVC,1,100000001,
2.33234,um,Nucleus,1,TVC,2,100000002,
2.66428,um,Nucleus,1,TVC,3,100000003,
3.32892,um,Nucleus,1,ATM,4,100000004,
3.89796,um,Nucleus,1,ATM,5,100000005,
