
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.75291,um,Surface,1,ATMgroup,0,
7.16482,um,Surface,1,TVCgroup,2,
