
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.449368,-0.887493,-0.102098,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.99372,0.0540001,-0.0980036,um,Surface,Ellipsoid Axis C,1,TVCgroup,4,
