
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
19.7324,37.332,100.646,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
13.9316,17.3525,31.8203,um,Surface,BoundingBoxOO Length,1,TVCgroup,3,
