
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34632.9,45810.8,117.088,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
34592.6,45755,127.119,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,3,
