
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
34632.9,45810,117.278,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
34592,45754.7,127.723,um,Surface,Center of Homogeneous Mass,1,TVCgroup,3,
