
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.64348,,Nucleus,1,TVC,1,100000001,
0.646975,,Nucleus,1,TVC,3,100000003,
0.654135,,Nucleus,1,TVC,4,100000004,
0.644629,,Nucleus,1,TVC,7,100000007,
0.663197,,Nucleus,1,ATM,9,100000009,
0.658794,,Nucleus,1,ATM,10,100000010,
