
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
84.9102,28.6797,30.0636,um,Surface,BoundingBoxAA Length,1,ATM,6,
26.125,57.0781,30.4871,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
