
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
37.8477,56.3438,16.9563,um,Surface,BoundingBoxAA Length,1,ATM,5,
40.9727,25.0391,45.3581,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
