
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.908745,-0.0594048,-0.413103,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.341595,0.639253,0.688962,um,Surface,Ellipsoid Axis C,1,TVCgroup,1,
