
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
39.1757,um,Surface,1,ATMgroup,0,
17.3713,um,Surface,1,TVCgroup,1,
