
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.0322457,-0.996853,0.0724145,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.738019,-0.271443,0.617776,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
