
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
20.5049,32.3672,66.3516,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
13.7656,29.6372,36.3359,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
