
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
27.582,92.418,29.6404,um,Surface,BoundingBoxAA Length,1,ATMgroup,2,
42.3633,14.5,27.5232,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
