
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.477098,,Cell,1,ATM,0,
0.449414,,Cell,1,ATM,1,
0.487548,,Cell,1,TVC,2,
0.446173,,Cell,1,TVC,3,
0.255839,,Cell,1,TVC,4,
0.330766,,Cell,1,TVC,5,
