
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.640722,,Nucleus,1,ATM,0,100000000,
0.634369,,Nucleus,1,ATM,1,100000001,
0.60682,,Nucleus,1,TVC,2,100000002,
0.600769,,Nucleus,1,TVC,3,100000003,
0.61486,,Nucleus,1,TVC,4,100000004,
0.590885,,Nucleus,1,TVC,5,100000005,
